Entity,Code,Year,Annual CO₂ emissions,Life expectancy - Sex: all - Age: 0 - Variant: estimates,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Annual CO₂ emissions from flaring,Annual CO₂ emissions from cement,Annual CO₂ emissions from gas,Annual CO₂ emissions from oil,Annual CO₂ emissions from coal,Annual CO₂ emissions (per capita),GDP per capita,Population (historical)
Australia,AUS,1909,14580129.0,69.0,12.822971,0.0,377966.0,0.0,250225.0,14329904.0,3.426841,7940.0,4254685.0
Australia,AUS,1910,17707020.0,69.0,12.822971,0.0,377966.0,0.0,270044.0,17436976.0,4.0903087,8305.0,4329018.0
Australia,AUS,1911,19526794.0,69.0,12.822971,0.0,377966.0,0.0,287130.0,19239664.0,4.429124,8136.0,4408726.0
Australia,AUS,1912,21211162.0,69.0,12.822971,0.0,377966.0,0.0,425291.0,20785872.0,4.719911,8126.0,4493975.0
Australia,AUS,1913,22801300.0,69.0,12.822971,0.0,377966.0,0.0,410596.0,22390704.0,4.973088,8220.0,4584938.0
Australia,AUS,1914,24922456.0,69.0,12.822971,0.0,377966.0,0.0,443272.0,24479184.0,5.3278804,8013.0,4677743.0
Australia,AUS,1915,22269420.0,69.0,12.822971,0.0,377966.0,0.0,475948.0,21793472.0,4.6662683,7806.0,4772426.0
Australia,AUS,1916,19853626.0,69.0,12.822971,0.0,377966.0,0.0,580986.0,19272640.0,4.077536,7775.0,4869025.0
Australia,AUS,1917,21334476.0,69.0,12.822971,0.0,377966.0,0.0,574253.0,20760224.0,4.294743,7637.0,4967579.0
Australia,AUS,1918,23364628.0,69.0,12.822971,0.0,377966.0,0.0,424323.0,22940304.0,4.6090527,7336.0,5069291.0
Australia,AUS,1919,22185334.0,69.0,12.822971,0.0,377966.0,0.0,446822.0,21738512.0,4.2898793,7517.0,5171552.0
Australia,AUS,1920,26306108.0,69.0,12.822971,0.0,377966.0,0.0,573836.0,25732272.0,4.987561,7597.0,5274343.0
Australia,AUS,1921,23785314.0,69.0,12.822971,0.0,377966.0,0.0,632498.0,23152816.0,4.4229965,7828.0,5377647.0
Australia,AUS,1922,24921644.0,69.0,12.822971,0.0,377966.0,0.0,578029.0,24343616.0,4.546549,8072.0,5481442.0
Australia,AUS,1923,25684384.0,69.0,12.822971,0.0,377966.0,0.0,835136.0,24849248.0,4.598232,8276.0,5585709.0
Australia,AUS,1924,28190650.0,69.0,12.822971,0.0,377966.0,0.0,1121017.0,27069632.0,4.952716,8635.0,5691958.0
Australia,AUS,1925,29631932.0,69.0,12.822971,0.0,377966.0,0.0,1397147.0,28234784.0,5.1087523,8851.0,5800229.0
Australia,AUS,1926,29587222.0,69.0,12.822971,0.0,377966.0,0.0,1733494.0,27853728.0,5.0058236,8883.0,5910560.0
Australia,AUS,1927,31269102.0,69.0,12.822971,0.0,377966.0,0.0,2374799.0,28894304.0,5.191625,8837.0,6022989.0
Australia,AUS,1928,29018580.0,69.0,12.822971,0.0,377966.0,0.0,2732470.0,25908144.0,4.728035,8690.0,6137556.0
Australia,AUS,1929,26906062.0,69.0,12.822971,0.0,356160.0,0.0,3254190.0,23295712.0,4.311229,8389.0,6240926.0
Australia,AUS,1930,25899494.0,69.0,12.822971,0.0,348891.0,0.0,3870714.0,21679888.0,4.089757,7504.0,6332771.0
Australia,AUS,1931,22551372.0,69.0,12.822971,0.0,196251.0,0.0,3005537.0,19349584.0,3.5166428,6940.0,6412756.0
Australia,AUS,1932,23050902.0,69.0,12.822971,0.0,123566.0,0.0,2709384.0,20217952.0,3.556941,7275.0,6480541.0
Australia,AUS,1933,24781530.0,69.0,12.822971,0.0,159909.0,0.0,3201878.0,21419744.0,3.7916737,7718.0,6535776.0
Australia,AUS,1934,26208724.0,69.0,12.822971,0.0,207154.0,0.0,3511937.0,22489632.0,3.976151,8066.0,6591481.0
Australia,AUS,1935,28957930.0,69.0,12.822971,0.0,276206.0,0.0,3729883.0,24951840.0,4.356107,8477.0,6647662.0
Australia,AUS,1936,31513688.0,69.0,12.822971,0.0,323451.0,0.0,4465020.0,26725216.0,4.700504,8792.0,6704321.0
Australia,AUS,1937,33755788.0,69.0,12.822971,0.0,363382.0,0.0,4901093.0,28491310.0,4.992379,9159.0,6761463.0
Australia,AUS,1938,33696736.0,69.0,12.822971,0.0,178103.0,0.0,5661265.0,27857368.0,4.9415283,9382.0,6819092.0
Australia,AUS,1939,37983664.0,69.0,12.822971,0.0,337988.0,0.0,5842157.0,31803520.0,5.5146127,9318.0,6887821.0
Australia,AUS,1940,35346490.0,69.0,12.822971,0.0,348847.0,0.0,6308476.0,28689164.0,5.0727487,9828.0,6967916.0
Australia,AUS,1941,39334720.0,69.0,12.822971,0.0,341623.0,0.0,4789656.0,34203440.0,5.571768,10820.0,7059648.0
Australia,AUS,1942,42027110.0,69.0,12.822971,0.0,279840.0,0.0,5524968.0,36222304.0,5.86701,11963.0,7163293.0
Australia,AUS,1943,41193708.0,69.0,12.822971,0.0,196231.0,0.0,6204110.0,34793364.0,5.6591496,12278.0,7279134.0
Australia,AUS,1944,41026970.0,69.0,12.822971,0.0,218057.0,0.0,6817986.0,33990930.0,5.5465484,11735.0,7396847.0
Australia,AUS,1945,39159604.0,69.0,12.822971,0.0,348891.0,0.0,6464922.0,32345790.0,5.209843,11026.0,7516465.0
Australia,AUS,1946,42740160.0,69.0,12.822971,0.0,363428.0,0.0,7319582.0,35057150.0,5.595715,10512.0,7638016.0
Australia,AUS,1947,44776696.0,69.0,12.822971,0.0,443383.0,0.0,6762656.0,37570656.0,5.7690525,10622.0,7761534.0
Australia,AUS,1948,47012696.0,69.0,12.822971,0.0,508800.03,0.0,8592487.0,37911410.0,5.960746,11105.0,7887049.0
Australia,AUS,1949,48064290.0,69.0,12.822971,0.0,530605.0,0.0,10417364.0,37116320.0,5.9889903,11536.0,8025441.0
Australia,AUS,1950,55738172.0,69.0,12.822971,0.0,632365.0,0.0,11035213.0,44070590.0,6.816665,11815.0,8176751.0
Australia,AUS,1951,61121816.0,68.7,12.822971,0.0,610560.0,0.0,14414470.0,46096784.0,7.2603164,11966.0,8418616.0
Australia,AUS,1952,62446628.0,69.112,12.822971,0.0,672343.0,0.0,14746847.0,47027440.0,7.235401,11824.0,8630707.0
Australia,AUS,1953,63035868.0,69.691,12.822971,0.0,788688.0,0.0,14014975.0,48232204.0,7.1500974,11963.0,8816085.0
Australia,AUS,1954,67942590.0,69.859,12.822971,0.0,944914.0,0.0,15862892.0,51134784.0,7.5496936,12419.0,8999384.0
Australia,AUS,1955,71968220.0,70.156,12.822971,0.0,984891.0,0.0,19734964.0,51248370.0,7.8182235,12795.0,9205189.0
Australia,AUS,1956,75482410.0,70.037,12.822971,0.0,1057577.0,0.0,23180122.0,51244704.0,8.009032,12924.0,9424660.0
Australia,AUS,1957,75479290.0,70.317,12.822971,0.0,1148434.0,0.0,22705092.0,51625760.0,7.830798,12895.0,9638773.0
Australia,AUS,1958,77936310.0,70.861,12.822971,0.0,1213851.0,0.0,24067118.0,52655344.0,7.9142156,13238.0,9847636.0
Australia,AUS,1959,83071790.0,70.445,12.822971,0.0,1293805.0,0.0,25088582.0,56689410.0,8.2576065,13753.0,10060033.0
Australia,AUS,1960,87444264.0,70.865,12.822971,0.0,1381028.0,0.0,27135130.0,58928110.0,8.505577,14013.0,10280815.0
Australia,AUS,1961,87009520.0,71.135,12.822971,0.0,1413794.0,0.0,29115322.0,56480404.0,8.286273,13793.0,10500441.0
Australia,AUS,1962,90908610.0,70.906,12.822971,0.0,1450079.0,3664.0,31884128.0,57570732.0,8.490391,14389.0,10707235.0
Australia,AUS,1963,95995810.0,70.961,12.822971,0.0,1540936.0,7328.0,35658050.0,58789496.0,8.796246,14983.0,10913270.0
Australia,AUS,1964,103544750.0,70.572,12.822971,0.0,1791642.0,7328.0,39943584.0,61802196.0,9.304669,15699.0,11128257.0
Australia,AUS,1965,113604900.0,70.802,12.822971,0.0,1878925.0,7328.0,47906800.0,63811840.0,10.002651,16182.0,11357479.0
Australia,AUS,1966,115736220.0,70.678,12.822971,0.0,1817142.0,7328.0,46994464.0,66917290.0,9.983728,16324.0,11592485.0
Australia,AUS,1967,122280584.0,71.047,12.822971,0.0,1889828.0,7328.0,51841936.0,68541496.0,10.35353,17108.0,11810521.0
Australia,AUS,1968,128768060.0,70.681,12.822971,0.0,1940708.0,10992.0,55960270.0,70856100.0,10.703904,17770.0,12030009.0
Australia,AUS,1969,136413540.0,71.072,12.822971,0.0,2129690.0,487312.0,61529550.0,72266984.0,11.115485,18428.0,12272387.0
Australia,AUS,1970,147861020.0,70.653,12.822971,0.0,2227761.0,2755260.0,68203660.0,74674330.0,11.735548,19166.0,12599414.0
Australia,AUS,1971,151116060.0,71.451,12.530548,0.0,2313987.0,4100016.0,71953630.0,72748424.0,11.626134,19590.0,12997963.0
Australia,AUS,1972,153598260.0,71.768,12.746217,0.0,2436446.0,5844216.0,71317760.0,73999830.0,11.544491,19772.0,13304897.0
Australia,AUS,1973,170143800.0,72.058,13.252503,0.0,2591343.0,6485280.0,82036960.0,79030230.0,12.585821,20527.0,13518689.0
Australia,AUS,1974,166182740.0,71.849,13.615558,0.0,2568398.0,7709056.0,76709500.0,79195784.0,12.112886,20698.0,13719499.0
Australia,AUS,1975,173101520.0,72.783,13.934715,0.0,2472952.0,8368576.0,77929620.0,84330370.0,12.458735,20993.0,13893988.0
Australia,AUS,1976,169803060.0,72.787,13.994442,0.0,2493573.0,9258928.0,73452210.0,84598350.0,12.088416,21613.0,14046758.0
Australia,AUS,1977,181914660.0,73.472,14.773379,0.0,2474372.0,11050840.0,77898160.0,90491280.0,12.807725,21592.0,14203511.0
Australia,AUS,1978,191051580.0,73.74,14.346608,0.0,2458712.0,13802288.0,81480030.0,93310560.0,13.297853,21948.0,14367099.0
Australia,AUS,1979,192321940.0,74.327,14.595935,0.0,2580651.0,15286208.0,79688340.0,94766730.0,13.233434,22826.0,14533034.0
Australia,AUS,1980,204370200.0,74.566,15.111264,0.0,2651786.0,17671178.0,82222456.0,101824780.0,13.882577,22972.0,14721345.0
Australia,AUS,1981,213809920.0,74.783,14.941421,0.0,2954374.0,20360848.0,85675310.0,104819390.0,14.302423,23368.0,14949210.0
Australia,AUS,1982,218000900.0,74.719,15.098701,0.0,2822904.0,22529936.0,85063420.0,107584640.0,14.349259,22972.0,15192484.0
Australia,AUS,1983,207645390.0,75.44,14.144528,439680.0,2377238.0,22790080.0,76889040.0,105149340.0,13.470442,22697.0,15414891.0
Australia,AUS,1984,217516260.0,75.51,14.347095,274800.0,2683101.0,24050496.0,81406750.0,109101096.0,13.924914,24009.0,15620653.0
Australia,AUS,1985,224555890.0,75.43,15.070351,351744.0,2891227.0,30147392.0,71909660.0,119255860.0,14.180319,24927.0,15835743.0
Australia,AUS,1986,224040290.0,76.072,14.882638,318768.0,2907944.0,28091888.0,73946850.0,118774830.0,13.941844,25116.0,16069631.0
Australia,AUS,1987,234599840.0,76.083,15.345944,256484.0,2877805.0,28971662.0,76351530.0,126142370.0,14.37299,25971.0,16322272.0
