Entity,Code,Year,Annual CO₂ emissions (ton),Carbon intensity of GDP (kg CO2e per 2021 PPP $),"GDP per capita, PPP (constant 2021 international $)",Life expectancy - Sex: all - Age: 0 - Variant: estimates,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Annual CO₂ emissions from flaring (ton),Annual CO₂ emissions from cement (ton),Annual CO₂ emissions from gas (ton),Annual CO₂ emissions from oil (ton),Annual CO₂ emissions from coal (ton),Share of annual CO₂ emissions embedded in trade (percentage),Annual CO₂ emissions (ton per capita),"GDP per capita (PPP, constant 2021 international $)","Population (historical, persons)"
Austria,AUT,2019,67945990.0,0.11930737,64688.145,81.907,7.717772,118253.0,1770523.0,17790132.0,34084130.0,13004441.0,31.599356,7.6508207,43488.668,8880876.0
Austria,AUT,2020,62175724.0,0.11632799,60349.902,81.804,7.020383,109250.0,1821123.0,16959024.0,30774760.0,11370669.0,30.166714,6.9692774,40503.04,8921402.0
Austria,AUT,2021,65757468.0,0.117345184,62968.94,81.82,7.3891025,84243.0,1888797.0,17922650.0,32165226.0,12418256.0,33.808743,7.3332305,42184.695,8967053.0
Austria,AUT,2022,61489110.0,0.1031221,65661.45,81.296,6.771147,80240.0,1831572.0,15967127.0,30733780.0,11666200.0,38.974785,6.7833753,43792.855,9064678.0
Azerbaijan,AZE,1990,51318332.0,0.72586626,10776.067,62.75,7.8219843,191063.0,477970.0,27840652.0,22466132.0,342518.0,-45.224545,7.096907,7394.0,7231084.0
Azerbaijan,AZE,1991,50046910.0,0.7141791,10559.212,62.544,7.5411687,177742.0,466890.0,26635744.0,22515470.0,251069.02,-57.060677,6.842322,7319.136,7314317.0
Azerbaijan,AZE,1992,56174400.0,0.75556946,8050.2163,60.773,6.0824976,1905280.0,379008.0,22599552.0,31224608.0,65952.0,-76.383995,7.5852094,5638.998,7405781.0
Azerbaijan,AZE,1994,41944856.0,0.94046736,4830.699,60.277,4.543115,950.0,236592.0,16671200.0,25032448.0,3664.0,-54.86303,5.512609,3453.3638,7608894.0
Azerbaijan,AZE,1995,33309350.0,1.04676,4211.721,61.931,4.4086614,0.0,102518.0,13307648.0,19884528.0,14656.0,-30.327053,4.3150835,2999.319,7719283.0
Azerbaijan,AZE,1996,31242310.0,0.86624634,4223.523,62.66,3.6586113,0.0,120304.0,11737170.0,19370176.0,14658.0,-9.347171,3.989578,3074.2197,7830981.0
Azerbaijan,AZE,1997,29842898.0,0.7904611,4425.5884,62.953,3.4982553,40682.0,175112.0,11061616.0,18550832.0,14656.0,-13.987409,3.7603416,3347.6125,7936220.0
Azerbaijan,AZE,1998,31784872.0,0.71746624,4822.16,63.75,3.459737,119119.0,115040.0,10598724.0,20948326.0,3664.0,-4.873715,3.9603329,3550.364,8025808.0
Azerbaijan,AZE,2007,30036786.0,0.20317946,16587.365,68.659,3.370212,163876.0,817232.0,17577750.0,11455945.0,21981.0,2.6266325,3.4023244,12699.498,8828313.0
Azerbaijan,AZE,2008,33036510.0,0.20474645,17963.021,69.355,3.6778648,906345.0,769991.0,20738240.0,10607280.0,14656.0,2.817398,3.6942694,14072.627,8942637.0
Azerbaijan,AZE,2009,29102576.0,0.16253003,19242.39,69.874,3.1274662,437520.0,620800.0,18788992.0,9240608.0,14656.0,9.972903,3.2170568,15384.293,9046336.0
Azerbaijan,AZE,2010,27549052.0,0.14763948,19925.39,70.309,2.9417741,246739.0,617400.0,17968256.0,8694672.0,21984.0,10.204939,3.0118616,16153.837,9146852.0
Azerbaijan,AZE,2011,30209808.0,0.16595237,19358.078,70.565,3.212519,436803.0,465090.0,19025594.0,10264000.0,18322.0,7.401927,3.2637532,16176.0,9256156.0
Azerbaijan,AZE,2012,32773342.0,0.17786919,19523.373,71.08,3.4726064,626866.0,658060.0,19833232.0,11640528.0,14656.0,9.195419,3.4953835,16364.532,9376179.0
Azerbaijan,AZE,2013,33555224.0,0.17289448,20398.646,71.485,3.5268135,821096.0,721760.0,19935824.0,12065552.0,10992.0,8.811314,3.5304873,17146.223,9504417.0
Azerbaijan,AZE,2014,34348428.0,0.17585039,20709.201,71.93,3.6417212,583474.0,924519.0,21199904.0,11633200.0,7328.0,8.749163,3.5663943,17451.1,9631136.0
Azerbaijan,AZE,2015,34682950.0,0.17301309,20678.754,72.349,3.5776951,361942.0,843416.0,21934858.0,11531741.0,10993.0,7.3217874,3.556183,17463.758,9752859.0
Azerbaijan,AZE,2016,34727330.0,0.17792526,19822.41,72.568,3.5269074,350992.0,726161.0,21507680.0,12138832.0,3664.0,2.3469355,3.5190313,16770.85,9868434.0
Azerbaijan,AZE,2017,34698644.0,0.17669635,19659.004,72.694,3.4736743,284427.0,928920.0,20892128.0,12589504.0,3664.0,-1.0068636,3.4808254,16647.016,9968510.0
Azerbaijan,AZE,2018,34568500.0,0.17679103,19781.852,73.016,3.4972537,370312.0,1082954.0,21284176.0,11827392.0,3664.0,2.2510087,3.4431524,16753.209,10039782.0
Azerbaijan,AZE,2019,37745604.0,0.18352725,20101.492,73.29,3.6891716,418736.0,1096472.0,24119410.0,12107328.0,3663.0,0.751971,3.7333136,17029.906,10110483.0
Azerbaijan,AZE,2020,36233150.0,0.1834005,19126.098,70.312,3.5077357,254044.0,1017568.0,24334930.0,10622943.0,3664.0,4.6875854,3.558642,16189.511,10181736.0
Azerbaijan,AZE,2021,38292976.0,0.18360725,20111.375,70.999,3.6925945,252826.98,1081383.0,25219312.0,11739456.0,0.0,1.724661,3.7416048,16971.725,10234372.0
Azerbaijan,AZE,2022,40391480.0,0.1846718,21051.244,74.125,3.8875713,371314.0,1081383.0,26790970.0,12147813.0,0.0,-5.5347414,3.9232905,17682.94,10295307.0
Bangladesh,BGD,1994,17552698.0,0.06562538,2279.0942,57.64,0.14956643,0.0,71755.0,11471984.0,5910032.0,98928.0,32.290947,0.14585535,1136.4185,120343183.0
Bangladesh,BGD,1995,21056370.0,0.07553072,2351.7039,58.244,0.1776259,0.0,68978.0,13029184.0,6738096.0,1220112.0,25.344027,0.17174801,1182.9514,122600372.0
Bangladesh,BGD,1996,21507472.0,0.073281735,2413.543,58.94,0.1768686,0.0,153680.0,13498176.0,7177776.0,677840.0,26.581812,0.17224969,1234.0841,124862185.0
Bangladesh,BGD,1997,23144114.0,0.076076165,2475.5957,59.671,0.18833384,0.0,229458.0,13263680.0,8423536.0,1227440.0,25.864727,0.18195334,1291.5126,127198070.0
Bangladesh,BGD,1998,23216120.0,0.07390827,2555.0613,60.429,0.18884015,0.0,268579.0,14324807.0,8270936.0,351799.0,25.561342,0.17910586,1348.1499,129622332.0
Bangladesh,BGD,1999,25093308.0,0.07537236,2624.0654,61.244,0.19778202,0.0,430924.0,15615968.0,8870544.0,175872.0,20.690193,0.18994531,1412.9813,132108065.0
Bangladesh,BGD,2000,26539266.0,0.07389881,2712.935,62.049,0.20048267,0.0,704403.0,16880048.0,7701728.0,1253088.0,-3.8759398,0.19725299,1485.3092,134544303.0
Bangladesh,BGD,2001,31064220.0,0.08507348,2803.5547,62.836,0.23850815,0.0,935149.0,18902576.0,9896464.0,1330032.0,-5.4267387,0.22706799,1551.1965,136805810.0
Bangladesh,BGD,2002,32006890.0,0.086229,2866.4346,63.591,0.24716976,0.0,884627.0,19886010.0,9906369.0,1329886.0,-3.9071836,0.23037535,1621.267,138933659.0
Bangladesh,BGD,2003,33495700.0,0.08626501,2958.915,64.288,0.25525084,0.0,835039.0,21392678.0,9901167.0,1366815.0,2.7817183,0.23760812,1710.7313,140970355.0
Bangladesh,BGD,2004,35981836.0,0.08634376,3071.838,64.912,0.26523402,0.0,785451.0,23090528.0,10654912.0,1450944.0,2.476194,0.25179228,1812.6246,142902857.0
Bangladesh,BGD,2005,37716884.0,0.086332425,3231.6138,65.509,0.27899307,0.0,750580.0,24722360.0,10639261.0,1604682.0,3.1223788,0.2606273,1925.6062,144715789.0
Bangladesh,BGD,2006,41725810.0,0.08716179,3407.4272,66.048,0.29699746,0.0,700000.0,28256768.0,10959024.0,1810016.0,-0.30460763,0.2850007,2057.6985,146405983.0
Bangladesh,BGD,2007,42675284.0,0.08651687,3608.9155,66.458,0.31223208,0.0,682000.0,29577018.0,10207057.0,2209209.0,-0.7993198,0.2883674,2194.4224,147989282.0
Bangladesh,BGD,2008,45341492.0,0.09063399,3787.9382,67.047,0.34331596,0.0,699000.0,32222466.0,9950678.0,2469351.0,-1.4111931,0.30333978,2321.0505,149474264.0
Bangladesh,BGD,2009,49188376.0,0.09266706,3942.1362,67.527,0.36530617,0.0,699000.0,35441870.0,10032032.0,3015472.0,-0.91656613,0.3260235,2448.887,150873716.0
Bangladesh,BGD,2010,54035524.0,0.096758775,4125.464,68.009,0.39917484,0.0,680000.0,39396544.0,10885069.0,3073905.0,-1.9804453,0.3550251,2599.2083,152201978.0
Bangladesh,BGD,2011,55592710.0,0.09766956,4352.4263,68.499,0.42509958,0.0,695000.0,38197200.0,13864576.0,2835936.0,-4.0277796,0.36195275,2772.0,153591074.0
Bangladesh,BGD,2012,59703860.0,0.098102145,4592.0483,68.989,0.45048982,16479.0,675000.0,40014544.0,15575664.0,3422176.0,1.4095571,0.38501203,2914.0488,155070110.0
Bangladesh,BGD,2013,64762796.0,0.095458716,4822.726,69.487,0.46037126,17320.0,742721.0,43942350.0,16312128.0,3748272.0,-1.5937916,0.41373482,3057.4697,156532134.0
Bangladesh,BGD,2014,67551544.0,0.09571628,5068.6396,70.016,0.48515135,30360.0,752459.0,44974176.0,18287934.0,3506622.0,55.182606,0.42763633,3216.8923,157964931.0
Bangladesh,BGD,2015,76949380.0,0.10013759,5352.7114,70.543,0.53600764,57355.0,1062295.0,48495116.0,18727506.0,8607105.0,-0.49884224,0.48279485,3402.3213,159383179.0
Bangladesh,BGD,2016,81761570.0,0.10283913,5682.5356,71.075,0.584387,26279.0,1116295.0,52900830.0,21643248.0,6074912.0,44.12022,0.5084297,3598.5103,160811934.0
Bangladesh,BGD,2017,86530460.0,0.10371713,6005.707,71.606,0.62289476,12180.0,1205705.0,52684656.0,25475792.0,7152128.0,45.65143,0.53352565,3808.8728,162186146.0
Bangladesh,BGD,2018,86611270.0,0.10091007,6392.5933,72.122,0.64507705,18953.0,1394262.0,52655630.0,24363764.0,8178662.5,50.011497,0.52965766,4056.6465,163523109.0
Bangladesh,BGD,2019,94808136.0,0.09583426,6838.326,72.625,0.6553459,26632.0,1496066.0,59415424.0,25190000.0,8680016.0,47.637928,0.5748977,4242.7515,164913060.0
Bangladesh,BGD,2020,95454296.0,0.08782471,7015.1978,71.421,0.61610776,27893.0,1389836.0,59847776.0,23640128.0,10548656.0,47.04666,0.57399535,4418.9644,166298024.0
Bangladesh,BGD,2021,107621110.0,0.09352752,7441.0693,71.103,0.6959447,48747.0,1513770.0,61139310.0,32000404.0,12918872.0,45.725204,0.6419053,4684.003,167658855.0
Bangladesh,BGD,2022,113862904.0,0.09286324,7888.164,74.265,0.73252046,38756.0,1513770.0,57302610.0,38092932.0,16914844.0,44.419853,0.67221403,4925.721,169384891.0
Belarus,BLR,1990,108345060.0,0.8385166,12351.636,71.145,10.357051,7183.0,984866.0,26588992.0,66944420.0,10191821.0,-43.011585,10.6363945,11467.0,10186258.0
Belarus,BLR,1991,104071656.0,0.81740814,12197.788,70.722,9.9705715,6867.0,946792.0,25384272.0,64549004.0,9871788.0,-35.64509,10.20922,11170.761,10193889.0
Belarus,BLR,1992,93482970.0,0.8170211,11002.602,70.119,8.989357,6915.0,908184.0,33090236.0,47716490.0,8733979.0,-51.497738,9.149245,9960.843,10217561.0
Belarus,BLR,1993,80561816.0,0.76340044,10143.984,69.522,7.7439218,6736.0,854038.0,30049798.0,39451064.0,7662678.0,-52.541378,7.8663507,9077.44,10241320.0
Belarus,BLR,1994,67879400.0,0.73699486,8967.73,68.966,6.6091714,6541.0,629744.0,26765412.0,32582458.0,6311529.0,-55.383957,6.6352024,7932.001,10230193.0
Belarus,BLR,1995,60905644.0,0.7353257,8061.196,68.752,5.9276047,6292.0,562611.0,24340412.0,28607340.0,5889380.0,-42.675903,5.9726253,6993.622,10197466.0
Belarus,BLR,1996,61734784.0,0.7263219,8314.856,68.566,6.0392623,6167.0,637069.0,26229898.0,27511090.0,5843289.0,-22.065485,6.073852,7128.3545,10164025.0
Belarus,BLR,1997,61588412.0,0.6567593,9301.327,68.501,6.108733,6247.0,825391.0,30212888.0,23728982.0,5030427.0,-26.473434,6.0843897,7885.0195,10122365.0
Belarus,BLR,1998,60073450.0,0.59117,10128.156,68.272,5.9874625,6250.0,913845.0,29595006.0,23020486.0,4776867.0,18.916231,5.9593253,8481.967,10080579.0
Belarus,BLR,1999,57965508.0,0.5513849,10519.749,68.419,5.800431,6333.0,885249.0,30692706.0,20823458.0,4112023.0,17.151945,5.773905,8689.713,10039221.0
Belarus,BLR,2000,54905984.0,0.5041187,11182.455,68.464,5.6372843,6400.0,861909.0,31337154.0,17209108.0,4198119.0,-23.33798,5.4953737,9110.9795,9991310.0
Belarus,BLR,2001,54002984.0,0.4704876,11771.087,68.435,5.538151,6419.0,822165.0,31648288.0,16439350.0,3734737.0,-27.22788,5.433952,9462.374,9938068.0
Belarus,BLR,2002,53844144.0,0.4495439,12443.933,68.298,5.594094,6444.0,981572.0,31999056.0,16129400.0,3227302.0,-27.069633,5.453427,9870.309,9873451.0
Belarus,BLR,2003,55087984.0,0.42484194,13413.927,68.429,5.6987987,6488.0,1163838.0,33599856.0,15544749.0,3141653.0,-26.289051,5.6194024,10492.987,9803175.0
Belarus,BLR,2004,58253532.0,0.40411088,15052.118,68.688,6.0827246,6576.0,1300571.0,36353860.0,15873448.0,2969911.0,-28.282385,5.9838724,11615.686,9735089.0
Belarus,BLR,2005,59310290.0,0.37457666,16579.873,68.982,6.2104335,6601.0,1466325.0,36976480.0,15956987.0,2962905.0,-27.484491,6.1348066,12629.558,9667833.0
Belarus,BLR,2006,61743588.0,0.35438645,18349.871,69.436,6.502946,6620.0,1571658.0,37419340.0,17940202.0,2891988.0,-24.031075,6.426241,13792.554,9608041.0
Belarus,BLR,2007,60218140.0,0.3189802,20019.611,69.986,6.385859,6556.0,1617004.0,37867796.0,16007103.0,2792905.0,-18.040815,6.2969036,14856.956,9563135.0
Belarus,BLR,2008,62836412.0,0.30702692,22137.947,70.349,6.796946,6549.0,1808145.0,38634676.0,17911162.0,2627720.0,-17.081688,6.593982,16223.997,9529357.0
Belarus,BLR,2009,60577744.0,0.29156733,22236.838,70.409,6.4835353,6159.0,1873716.0,31819964.0,22485598.0,2677129.0,-6.846363,6.3716855,16088.725,9507334.0
Belarus,BLR,2010,62445120.0,0.29033157,24012.613,70.501,6.97162,6488.0,1970170.0,39552600.0,16326260.0,2900570.0,-1.1038108,6.5795755,17172.46,9490752.0
Belarus,BLR,2011,61307590.0,0.2619437,25404.756,71.068,6.654616,6295.0,1966121.0,37378044.0,17420518.0,2975098.0,-16.757917,6.4720035,17918.0,9472738.0
Belarus,BLR,2012,62545264.0,0.26287374,25879.133,71.8,6.802944,6260.0,2189102.0,36816532.0,17088526.0,5004252.0,1.7604914,6.6094017,18245.008,9463075.0
Belarus,BLR,2013,64125556.0,0.26092678,26147.625,72.681,6.8226156,6232.0,2370207.0,36899736.0,18704382.0,4837889.0,3.4978378,6.77541,18456.41,9464454.0
Belarus,BLR,2014,63648870.0,0.2548614,26564.436,73.245,6.770249,6188.0,2653243.0,36593700.0,18383718.0,4634266.0,-1.0106196,6.7191873,18805.18,9472704.0
Belarus,BLR,2015,58798910.0,0.24511641,25513.213,73.761,6.2537074,6100.0,2269358.0,33956644.0,17178006.0,4094111.0,2.0113978,6.1976514,18122.863,9487289.0
Belarus,BLR,2016,58134484.0,0.25102338,24846.83,74.153,6.2371354,6063.0,2206055.0,33884932.0,17313198.0,3691613.0,0.9726069,6.120021,17701.959,9499066.0
Belarus,BLR,2017,59381852.0,0.24962912,25503.98,74.362,6.3665366,6106.0,2227168.0,34768650.0,17344518.0,3882261.0,0.82558554,6.2534904,18193.273,9495793.0
Belarus,BLR,2018,62156932.0,0.25542253,26363.463,74.334,6.7338223,6284.0,2163325.0,36812704.0,18178058.0,3963034.0,2.042411,6.556617,18809.494,9480031.0
Belarus,BLR,2019,62096344.0,0.24312663,26798.82,74.255,6.515507,6333.0,2276054.0,36684304.0,18036776.0,4099887.0,1.4132233,6.581199,19130.395,9435415.0
Belarus,BLR,2020,59055548.0,0.23197562,26731.496,72.269,6.201055,6233.0,2302394.0,34090090.0,17903294.0,3780557.0,-1.1529077,6.3154645,19053.156,9350943.0
Belarus,BLR,2021,60938200.0,0.22829075,27611.18,72.221,6.303377,6382.0,2238874.0,36171310.0,17707900.0,3862821.0,0.35875034,6.5869393,19541.914,9251368.0
Belarus,BLR,2022,59384360.0,0.23204948,26537.508,74.361,6.1580153,6382.0,2238874.0,35594376.0,16347874.0,4245948.0,3.6460981,6.4736514,18699.799,9173240.0
Belgium,BEL,1990,120297340.0,0.27890542,41658.43,76.059,11.618762,84904.0,2823783.0,19826408.0,53510680.0,41393524.0,28.80783,12.076873,27412.0,9960968.0
Belgium,BEL,1991,123366660.0,0.28316176,42264.715,76.199,11.9677515,83542.0,2880464.0,21595732.0,56205980.0,40122108.0,26.146423,12.337946,27848.305,9998962.0
Belgium,BEL,1992,122492456.0,0.2739922,42737.895,76.358,11.70985,83737.0,3088580.0,22177294.0,56647240.0,38118492.0,40.702713,12.1931715,28199.574,10045988.0
Belgium,BEL,1993,121427336.0,0.2721126,42161.79,76.363,11.472754,83942.0,3082261.0,23189038.0,56138744.0,36561770.0,33.984093,12.040471,27857.25,10084932.0
Belgium,BEL,1994,124800000.0,0.27822104,43388.41,76.716,12.071569,84182.0,3178670.0,23677284.0,57392564.0,38012820.0,30.28968,12.336886,28706.5,10116005.0
Belgium,BEL,1995,125939200.0,0.2724201,44330.176,76.84,12.076431,84417.0,3255310.0,26284648.0,56762816.0,36955412.0,32.305164,12.423391,29370.088,10137264.0
Belgium,BEL,1996,129481180.0,0.2798326,44828.293,77.185,12.544418,92727.0,3008771.0,29192110.0,60566570.0,34203420.0,27.8989,12.748011,29820.299,10156972.0
Belgium,BEL,1997,123992670.0,0.2632764,46416.473,77.403,12.220362,93464.0,3161908.0,27721052.0,58633756.0,31915682.0,37.64287,12.178274,30894.283,10181465.0
Belgium,BEL,1998,130225330.0,0.2644071,47226.137,77.476,12.486925,100208.0,3174828.0,30850524.0,60355384.0,33213780.0,38.755817,12.763204,31480.744,10203185.0
Belgium,BEL,1999,124682830.0,0.24660647,48787.28,77.648,12.03126,110134.0,3113233.0,32956746.0,57020430.0,28931274.0,50.79741,12.1919155,32571.674,10226681.0
Belgium,BEL,2000,126723040.0,0.24150464,50477.992,77.768,12.190669,165423.0,3270299.0,33187374.0,55746588.0,31671610.0,50.337658,12.361151,33719.77,10251719.0
Belgium,BEL,2001,126066940.0,0.24072136,50857.824,78.082,12.242565,147747.0,2957389.0,32914830.0,59079230.0,28289752.0,50.341087,12.254971,33923.344,10287005.0
Belgium,BEL,2002,126863560.0,0.22269753,51494.562,78.168,11.467711,153043.0,2993247.0,33234912.0,59102852.0,28636592.0,53.057587,12.277544,34419.695,10332975.0
Belgium,BEL,2003,128248600.0,0.22948372,51811.69,78.32,11.88994,111442.0,2933470.0,34972456.0,59805380.0,27766146.0,61.233616,12.359807,34588.477,10376262.0
Belgium,BEL,2004,128781736.0,0.21907368,53430.254,78.96,11.705162,102442.0,2837048.0,34963010.0,59783170.0,28251918.0,69.80289,12.357553,35740.35,10421298.0
Belgium,BEL,2005,125639600.0,0.20912428,54370.87,79.053,11.37027,104421.0,2933953.0,35623548.0,58105560.0,26195950.0,80.15762,11.989789,36338.383,10478883.0
Belgium,BEL,2006,123884260.0,0.19886474,55392.05,79.389,11.015526,130723.0,3111969.0,35370990.0,57134972.0,25337382.0,82.56917,11.744314,37051.902,10548445.0
Belgium,BEL,2007,120481210.0,0.1865823,57008.6,79.528,10.636796,114941.0,3087423.0,35620800.0,55809910.0,23158202.0,94.947525,11.338887,38082.875,10625488.0
Belgium,BEL,2008,120179656.0,0.1879845,56812.79,79.579,10.679924,116675.0,3032533.0,35670756.0,55381380.0,23259024.0,95.16191,11.22156,38117.348,10709711.0
Belgium,BEL,2009,107780140.0,0.17994702,55283.086,79.849,9.948027,117294.0,2795202.0,36468116.0,51279900.0,15162389.0,86.094894,9.967704,36998.65,10812936.0
Belgium,BEL,2010,114489600.0,0.18755211,56265.016,80.04,10.552622,103191.0,2582486.0,40339172.0,51761780.0,17526192.0,88.75559,10.468464,37739.33,10936619.0
Belgium,BEL,2011,105097976.0,0.16734838,56610.266,80.366,9.473637,93232.0,2761552.0,34573492.0,48685372.0,16688971.0,109.509125,9.520931,38130.0,11038624.0
Belgium,BEL,2012,102434540.0,0.16461475,56381.688,80.26,9.281258,92581.0,2642587.0,34912696.0,47597044.0,15078114.0,104.19068,9.222088,38173.234,11107522.0
Belgium,BEL,2013,102761550.0,0.16624063,56287.996,80.467,9.357352,93725.0,2541374.0,35274144.0,47419344.0,15331619.0,104.28341,9.207796,38169.832,11160277.0
Belgium,BEL,2014,97033590.0,0.15287828,57028.06,81.08,8.718351,75679.0,2642982.0,30997708.0,46413940.0,14793949.0,118.35041,8.655898,38599.426,11210113.0
Belgium,BEL,2015,101275020.0,0.15783313,57534.4,80.889,9.080833,88261.0,2348126.0,33814580.0,48417532.0,14436245.0,105.148865,8.981999,39160.324,11275332.0
Belgium,BEL,2016,99741550.0,0.1542682,57927.043,81.265,8.936301,78277.0,2435800.0,34368136.0,47249550.0,13532818.0,108.461914,8.801211,39456.863,11332707.0
Belgium,BEL,2017,99192030.0,0.14968364,58555.152,81.362,8.764749,98940.0,2291409.0,35022030.0,46417484.0,13295969.0,102.63259,8.718966,39940.824,11376583.0
Belgium,BEL,2018,100158580.0,0.14751053,59383.88,81.481,8.759747,121246.0,2534383.0,36090740.0,46014664.0,13356869.0,107.9496,8.763847,40471.914,11428608.0
Belgium,BEL,2019,99684190.0,0.1436828,60506.66,81.835,8.693766,116104.0,2819306.0,36190036.0,45505060.0,13189190.0,102.32105,8.675264,41155.527,11490623.0
Belgium,BEL,2020,91228270.0,0.13940963,57358.836,80.798,7.9963746,101449.0,2634278.0,36089980.0,40265108.0,10506319.0,95.61322,7.9053264,38763.44,11540102.0
Belgium,BEL,2021,94886104.0,0.1369292,60669.215,81.659,8.307386,98545.0,2659814.0,36374876.0,42393470.0,11646852.0,108.87936,8.200449,40970.805,11570843.0
Belgium,BEL,2022,89002056.0,0.1224499,62744.203,81.159,7.683021,111066.0,2456034.0,31086884.0,41814188.0,11941285.0,126.98917,7.6450334,41872.395,11641814.0
Benin,BEN,2014,4796000.0,0.16564676,2987.3823,59.008,0.49485022,0.0,216000.0,54960.0,4338176.0,186864.0,59.531555,0.43481383,2008.0,11030008.0
Benin,BEN,2015,5332540.0,0.17320399,2952.0022,59.123,0.5112986,0.0,214286.0,62328.0,4945935.0,109991.0,46.528698,0.4693856,2055.0,11360681.0
Benin,BEN,2016,5336190.0,0.20617904,2962.6638,59.283,0.6108392,0.0,210254.0,3664.0,4909760.0,212512.0,28.051325,0.45616862,2061.9036,11697845.0
Benin,BEN,2017,5580650.0,0.19773443,3041.7793,59.528,0.60146445,0.0,212890.0,109920.0,5056320.0,201520.0,22.366945,0.46351773,2115.587,12039777.0
Benin,BEN,2018,5669020.0,0.21103494,3155.4512,59.71,0.6659104,0.0,392289.0,36619.0,5240112.0,0.0,17.601746,0.45779377,2192.261,12383349.0
Benin,BEN,2019,5262159.0,0.19224904,3281.1047,59.888,0.6307892,0.0,359727.0,106256.0,4525040.0,271136.0,18.065636,0.413472,2276.1038,12726760.0
Benin,BEN,2020,5517598.0,0.19773325,3317.8596,60.154,0.6560512,0.0,369030.0,318581.0,4537038.0,292948.0,22.94039,0.422152,2297.7698,13070169.0
Benin,BEN,2021,5759265.0,0.1389732,3464.2886,59.61,0.48144332,0.0,362828.0,351941.0,4710884.0,333611.0,26.523193,0.42936578,2395.1663,13413423.0
Benin,BEN,2022,5792374.0,0.1340596,3588.3252,60.475,0.48104942,0.0,362828.0,336914.0,4786195.0,306437.0,28.89808,0.4209725,2477.0903,13759507.0
Bolivia,BOL,2011,15948673.0,0.19824518,7837.493,66.282,1.5537453,132751.0,1042673.94,6371696.0,8397888.0,3664.0,-8.70189,1.5410937,5331.0,10348931.0
